Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lil Jessie,2023-06-02 22:22:17,00:00:16,Autoplayed: user action: None; ,All American: Season 1: Homecoming (Episode 8),,FireTV 4K Stick 2018,00:01:21,Not latest view,US (United States)
Lil Jessie,2023-06-02 21:41:20,00:40:54,,All American: Season 1: California Love (Episode 7),,FireTV 4K Stick 2018,00:42:04,00:42:04,US (United States)
Lil Jessie,2023-06-02 21:04:10,00:37:07,,All American: Season 1: The Choice is Yours (Episode 6),,FireTV 4K Stick 2018,00:42:00,00:42:00,US (United States)
Lil Jessie,2023-06-02 18:14:22,00:03:54,,All American: Season 1: The Choice is Yours (Episode 6),,Apple iPhone SE 3rd Gen iPhone,00:04:57,Not latest view,US (United States)
Lil Jessie,2023-06-02 18:07:17,00:06:10,,All American: Season 1: All We Got (Episode 5),,Apple iPhone SE 3rd Gen iPhone,00:41:56,00:41:56,US (United States)
Lil Jessie,2023-06-02 05:57:25,00:04:52,,Justice League Unlimited: Season 1: The Balance (Episode 18),,FireTV 4K Stick 2018,00:04:54,Not latest view,US (United States)
Lil Jessie,2023-06-02 05:34:46,00:22:36,,Justice League Unlimited: Season 1: Task Force X (Episode 17),,FireTV 4K Stick 2018,00:22:38,00:22:38,US (United States)
Lil Jessie,2023-06-02 05:12:13,00:22:31,,Justice League Unlimited: Season 1: The Doomsday Sanction (Episode 16),,FireTV 4K Stick 2018,00:22:33,00:22:33,US (United States)
Lil Jessie,2023-06-02 04:49:39,00:22:32,,Justice League Unlimited: Season 1: The Ties That Bind (Episode 15),,FireTV 4K Stick 2018,00:22:33,00:22:33,US (United States)
Lil Jessie,2023-06-02 04:27:42,00:21:54,Autoplayed: user action: User_Interaction; ,Justice League Unlimited: Season 1: The Cat and the Canary (Episode 14),,FireTV 4K Stick 2018,00:22:36,00:22:36,US (United States)
Lil Jessie,2023-06-02 04:05:27,00:22:06,,Justice League Unlimited: Season 1: The Once and Future Thing: Part 2 (Episode 13),,FireTV 4K Stick 2018,00:22:34,00:22:34,US (United States)
Lil Jessie,2023-06-02 03:43:46,00:21:38,,Justice League Unlimited: Season 1: The Once and Future Thing: Part 1 (Episode 12),,FireTV 4K Stick 2018,00:22:32,00:22:32,US (United States)
Lil Jessie,2023-06-02 03:43:09,00:00:01,Autoplayed: user action: None; ,Justice League: Season 1: Secret Origins: Part 1 (Episode 1),,FireTV 4K Stick 2018,00:00:01,00:00:01,US (United States)
Lil Jessie,2023-06-02 03:42:47,00:00:11,Autoplayed: user action: None; ,Justice League: Season 1_hook_05_16x9,HOOK,FireTV 4K Stick 2018,00:00:11,00:00:11,US (United States)
Lil Jessie,2023-06-02 01:56:27,00:34:27,,All American: Season 1: All We Got (Episode 5),,FireTV 4K Stick 2018,00:35:26,Not latest view,US (United States)
Lil Jessie,2023-06-02 01:15:21,00:41:03,,All American: Season 1: Lose Yourself (Episode 4),,FireTV 4K Stick 2018,00:42:03,00:42:03,US (United States)
Lil Jessie,2023-06-02 01:00:59,00:14:09,Autoplayed: user action: User_Interaction; ,All American: Season 1: i (Episode 3),,FireTV 4K Stick 2018,00:41:56,00:41:56,US (United States)
Lil Jessie,2023-06-02 01:00:23,00:00:23,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:23,00:00:23,US (United States)
Lil Jessie,2023-06-01 01:21:39,00:22:19,,Justice League Unlimited: Season 1: The Greatest Story Never Told (Episode 7),,Apple iPhone SE 3rd Gen iPhone,00:22:19,00:22:19,US (United States)
Lil Jessie,2023-06-01 01:21:28,00:00:04,Autoplayed: user action: None; ,Justice League Unlimited: Season 1_hook_01_16x9,HOOK,Apple iPhone SE 3rd Gen iPhone,00:00:04,00:00:04,US (United States)
Lil Jessie,2023-05-31 21:55:20,00:26:39,,All American: Season 1: i (Episode 3),,FireTV 4K Stick 2018,00:27:08,Not latest view,US (United States)
Lil Jessie,2023-05-31 21:54:59,00:00:03,Autoplayed: user action: None; ,All American: Season 1: Lose Yourself (Episode 4),,FireTV 4K Stick 2018,00:00:03,Not latest view,US (United States)
Lil Jessie,2023-05-31 05:26:14,00:00:04,Autoplayed: user action: None; ,All American: Season 1: Lose Yourself (Episode 4),,FireTV 4K Stick 2018,00:01:03,Not latest view,US (United States)
Lil Jessie,2023-05-31 04:45:25,00:40:47,,All American: Season 1: i (Episode 3),,FireTV 4K Stick 2018,00:41:55,Not latest view,US (United States)
Lil Jessie,2023-05-31 04:04:07,00:41:15,,All American: Season 1: 99 Problems (Episode 2),,FireTV 4K Stick 2018,00:42:01,00:42:01,US (United States)
Lil Jessie,2023-05-31 03:22:03,00:42:01,,All American: Season 1: Pilot (Episode 1),,FireTV 4K Stick 2018,00:42:01,00:42:01,US (United States)
Lil Jessie,2023-05-31 03:17:12,00:00:43,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: FUBAR (OS),HOOK,FireTV 4K Stick 2018,00:00:43,00:00:43,US (United States)
Lil Jessie,2023-05-31 03:16:13,00:00:39,Autoplayed: user action: None; ,All American: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:39,Not latest view,US (United States)
Lil Jessie,2023-05-31 03:15:59,00:00:04,Autoplayed: user action: None; ,All American: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:04,Not latest view,US (United States)
Lil Jessie,2023-05-27 16:33:48,00:10:02,,Creeped Out: Season 2: The Many Place (Episode 4),,FireTV 4K Stick 2018,00:23:49,00:23:49,US (United States)
Lil Jessie,2023-05-27 15:43:51,00:13:43,,Creeped Out: Season 2: The Many Place (Episode 4),,FireTV 4K Stick 2018,00:13:48,Not latest view,US (United States)
Lil Jessie,2023-05-27 15:19:59,00:23:49,,Creeped Out: Season 2: Help (Episode 3),,FireTV 4K Stick 2018,00:23:54,00:23:54,US (United States)
Lil Jessie,2023-05-27 14:53:57,00:25:56,Autoplayed: user action: User_Interaction; ,Creeped Out: Season 2: The Takedown (Episode 2),,FireTV 4K Stick 2018,00:25:20,00:25:20,US (United States)
Lil Jessie,2023-05-27 14:52:51,00:01:03,,Creeped Out: Season 2: One More Minute (Episode 1),,FireTV 4K Stick 2018,00:24:41,00:24:41,US (United States)
Lil Jessie,2023-05-27 14:22:15,00:23:42,Autoplayed: user action: User_Interaction; ,Creeped Out: Season 2: One More Minute (Episode 1),,FireTV 4K Stick 2018,00:23:43,Not latest view,US (United States)
Lil Jessie,2023-05-27 14:22:04,00:00:02,Autoplayed: user action: None; ,Are You Afraid of the Dark?: Season 1: Part One: Submitted for Approval (Episode 1),,FireTV 4K Stick 2018,00:00:03,00:00:03,US (United States)
Lil Jessie,2023-05-27 14:19:53,00:00:01,Autoplayed: user action: None; ,Goosebumps: Specials: The Haunted Mask - Part 1 (Episode 1),,FireTV 4K Stick 2018,00:00:02,00:00:02,US (United States)
Lil Jessie,2023-05-27 14:19:38,00:00:02,Autoplayed: user action: None; ,Goosebumps: Specials: The Haunted Mask - Part 1 (Episode 1),,FireTV 4K Stick 2018,00:00:02,Not latest view,US (United States)
Lil Jessie,2023-05-27 14:18:44,00:00:04,Autoplayed: user action: None; ,African Folktales Reimagined: Season 1: Katera of the Punishment Island (Episode 1),,FireTV 4K Stick 2018,00:00:04,00:00:04,US (United States)
Lil Jessie,2023-05-27 14:18:20,00:00:01,Autoplayed: user action: None; ,Eerie,,FireTV 4K Stick 2018,00:00:01,00:00:01,US (United States)
Lil Jessie,2023-05-27 14:17:38,00:00:08,Autoplayed: user action: None; ,Inciting Incident Clip: Stranger Things 4 Volume 2,HOOK,FireTV 4K Stick 2018,00:00:09,00:00:09,US (United States)
Lil Jessie,2023-05-27 14:16:26,00:00:51,Autoplayed: user action: None; ,"Season 1 Inciting Incident Clip: XO, Kitty",HOOK,FireTV 4K Stick 2018,00:00:51,00:00:51,US (United States)
Lil Jessie,2023-05-25 18:25:04,00:37:54,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,FireTV 4K Stick 2018,00:37:56,Not latest view,US (United States)
Lil Jessie,2023-05-24 21:12:00,00:02:07,,Trailer: Fatal Affair,TRAILER,FireTV 4K Stick 2018,00:02:07,00:02:07,US (United States)
Lil Jessie,2023-05-24 20:57:53,00:12:46,,A Man Called Otto,,FireTV 4K Stick 2018,01:58:33,01:58:33,US (United States)
Lil Jessie,2023-05-24 17:12:50,01:49:53,Autoplayed: user action: User_Interaction; ,A Man Called Otto,,FireTV 4K Stick 2018,01:45:51,Not latest view,US (United States)
Lil Jessie,2023-05-22 23:01:14,00:00:05,Autoplayed: user action: None; ,Trailer: Uncharted,TRAILER,FireTV 4K Stick 2018,00:00:06,00:00:06,US (United States)
Lil Jessie,2023-05-22 23:01:06,00:00:05,Autoplayed: user action: None; ,Community: Season 1_hook_03_16x9,HOOK,FireTV 4K Stick 2018,00:00:05,00:00:05,US (United States)
Lil Jessie,2023-05-22 23:00:29,00:00:19,Autoplayed: user action: None; ,Teaser: The Mother,TEASER_TRAILER,FireTV 4K Stick 2018,00:00:19,00:00:19,US (United States)
Lil Jessie,2023-05-22 23:00:13,00:00:08,Autoplayed: user action: None; ,Justice League: Season 1_hook_05_16x9,HOOK,FireTV 4K Stick 2018,00:00:08,Not latest view,US (United States)
Lil Jessie,2023-05-22 22:59:55,00:00:10,Autoplayed: user action: None; ,Cliffhanger Clip 2: Anna Nicole Smith: You Don’t Know Me,HOOK,FireTV 4K Stick 2018,00:00:10,00:00:10,US (United States)
Lil Jessie,2023-05-22 22:52:31,00:06:13,Autoplayed: user action: User_Interaction; ,"Young, Famous & African: Season 2: Oh Baby! (Episode 6)",,FireTV 4K Stick 2018,00:05:52,00:05:52,US (United States)
Lil Jessie,2023-05-22 22:42:53,00:09:35,,"Young, Famous & African: Season 2: Showdown (Episode 5)",,FireTV 4K Stick 2018,00:31:43,00:31:43,US (United States)
Lil Jessie,2023-05-22 22:12:19,00:22:08,,"Young, Famous & African: Season 2: Showdown (Episode 5)",,FireTV 4K Stick 2018,00:22:08,Not latest view,US (United States)
Lil Jessie,2023-05-21 22:45:40,00:00:08,Autoplayed: user action: None; ,Working: What We Do All Day: Limited Series: Service Jobs (Episode 1),,FireTV 4K Stick 2018,00:00:08,00:00:08,US (United States)
Lil Jessie,2023-05-21 22:18:15,00:02:25,,Limited Series Trailer: Maid,TRAILER,FireTV 4K Stick 2018,00:02:25,00:02:25,US (United States)
Lil Jessie,2023-05-21 22:16:01,00:02:12,,Season 6 Trailer: Selling Sunset,TRAILER,FireTV 4K Stick 2018,00:02:12,00:02:12,US (United States)
Lil Jessie,2023-05-21 22:14:15,00:01:44,Autoplayed: user action: None; ,"Season 1 Trailer: XO, Kitty",TRAILER,FireTV 4K Stick 2018,00:01:44,00:01:44,US (United States)
Lil Jessie,2023-05-21 21:28:25,00:45:38,,Working: What We Do All Day: Limited Series: The Boss (Episode 4),,FireTV 4K Stick 2018,00:43:50,00:43:50,US (United States)
Lil Jessie,2023-05-21 21:28:14,00:00:08,Autoplayed: user action: None; ,Limited Series Moment of High Emotion Clip: Working: What We Do All Day,HOOK,FireTV 4K Stick 2018,00:00:08,00:00:08,US (United States)
Lil Jessie,2023-05-21 21:08:02,00:00:03,Autoplayed: user action: None; ,"Young, Famous & African: Season 2: Showdown (Episode 5)",,FireTV 4K Stick 2018,00:00:08,Not latest view,US (United States)
Lil Jessie,2023-05-21 20:32:00,00:36:00,,"Young, Famous & African: Season 2: The Queen B (Episode 4)",,FireTV 4K Stick 2018,00:36:05,00:36:05,US (United States)
Lil Jessie,2023-05-21 19:51:57,00:40:01,,"Young, Famous & African: Season 2: Diamonds are a Girl's Best Friend (Episode 3)",,FireTV 4K Stick 2018,00:40:06,00:40:06,US (United States)
Lil Jessie,2023-05-21 19:17:07,00:34:35,Autoplayed: user action: User_Interaction; ,"Young, Famous & African: Season 2: Masks Off (Episode 2)",,FireTV 4K Stick 2018,00:32:06,00:32:06,US (United States)
Lil Jessie,2023-05-21 18:40:36,00:31:40,,"Young, Famous & African: Season 2: Awkward Reunions (Episode 1)",,FireTV 4K Stick 2018,00:38:00,00:38:00,US (United States)
Lil Jessie,2023-05-21 18:22:58,00:08:48,Autoplayed: user action: User_Interaction; ,"Young, Famous & African: Season 2: Awkward Reunions (Episode 1)",,FireTV 4K Stick 2018,00:08:48,Not latest view,US (United States)
Lil Jessie,2023-05-21 18:20:36,00:02:03,,"Season 2 Trailer: Young, Famous & African",TRAILER,FireTV 4K Stick 2018,00:02:03,00:02:03,US (United States)
Lil Jessie,2023-05-19 22:05:43,00:03:24,,Working: What We Do All Day: Limited Series: The Boss (Episode 4),,FireTV 4K Stick 2018,00:03:29,Not latest view,US (United States)
Lil Jessie,2023-05-19 21:44:19,00:20:50,,Working: What We Do All Day: Limited Series: Dream Jobs (Episode 3),,FireTV 4K Stick 2018,00:46:57,00:46:57,US (United States)
Lil Jessie,2023-05-19 20:42:58,00:42:15,Autoplayed: user action: User_Interaction; ,Working: What We Do All Day: Limited Series: Dream Jobs (Episode 3),,FireTV 4K Stick 2018,00:41:39,Not latest view,US (United States)
Lil Jessie,2023-05-19 19:56:53,00:42:45,Autoplayed: user action: User_Interaction; ,Working: What We Do All Day: Limited Series: The Middle (Episode 2),,FireTV 4K Stick 2018,00:42:31,00:42:31,US (United States)
Lil Jessie,2023-05-19 19:40:34,00:16:16,,Working: What We Do All Day: Limited Series: Service Jobs (Episode 1),,FireTV 4K Stick 2018,00:45:24,Not latest view,US (United States)
Lil Jessie,2023-05-19 19:03:11,00:29:07,Autoplayed: user action: User_Interaction; ,Working: What We Do All Day: Limited Series: Service Jobs (Episode 1),,FireTV 4K Stick 2018,00:29:09,Not latest view,US (United States)
Lil Jessie,2023-05-17 09:08:12,00:01:43,,Season 1 Trailer: Never Have I Ever,TRAILER,FireTV 4K Stick 2018,00:01:43,00:01:43,US (United States)
Lil Jessie,2023-05-17 09:06:00,00:02:10,,Trailer: Anna Nicole Smith: You Don’t Know Me,TRAILER,FireTV 4K Stick 2018,00:02:10,00:02:10,US (United States)
Lil Jessie,2023-05-17 09:03:57,00:02:02,,Trailer: McGREGOR FOREVER,TRAILER,FireTV 4K Stick 2018,00:02:02,00:02:02,US (United States)
Lil Jessie,2023-05-17 06:43:46,02:20:09,,Stranger Things: Stranger Things 4: Chapter Nine: The Piggyback (Episode 9),,FireTV 4K Stick 2018,02:20:12,02:20:12,US (United States)
Lil Jessie,2023-05-17 05:21:03,01:22:35,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 4: Chapter Eight: Papa (Episode 8),,FireTV 4K Stick 2018,01:22:21,01:22:21,US (United States)
Lil Jessie,2023-05-17 04:59:16,00:18:11,,Stranger Things: Stranger Things 4: Chapter Seven: The Massacre at Hawkins Lab (Episode 7),,FireTV 4K Stick 2018,01:36:05,01:36:05,US (United States)
Lil Jessie,2023-05-17 03:55:34,00:12:48,,Stranger Things: Stranger Things 4: Chapter Seven: The Massacre at Hawkins Lab (Episode 7),,FireTV 4K Stick 2018,01:17:54,Not latest view,US (United States)
Lil Jessie,2023-05-17 01:49:12,00:00:06,,Stranger Things: Stranger Things 4: Chapter Seven: The Massacre at Hawkins Lab (Episode 7),,FireTV 4K Stick 2018,01:05:11,Not latest view,US (United States)
Lil Jessie,2023-05-17 01:23:09,00:06:39,,Stranger Things: Stranger Things 4: Chapter Seven: The Massacre at Hawkins Lab (Episode 7),,FireTV 4K Stick 2018,01:05:08,Not latest view,US (United States)
Lil Jessie,2023-05-17 01:22:51,00:00:05,Autoplayed: user action: None; ,Main Character Intro Clip: The Mother,HOOK,FireTV 4K Stick 2018,00:00:05,00:00:05,US (United States)
Lil Jessie,2023-05-14 10:59:45,00:00:03,Autoplayed: user action: None; ,Moesha: Season 3: Rhythm and Dues (Episode 10),,Roku Marlin Set Top Box,00:00:03,00:00:03,US (United States)
Lil Jessie,2023-05-14 10:37:54,00:21:48,,Moesha: Season 3: Halloween Part 1: Kim's Revenge (Episode 9),,Roku Marlin Set Top Box,00:21:48,00:21:48,US (United States)
Lil Jessie,2023-05-14 10:17:00,00:20:52,,Moesha: Season 3: Keepin' It Real (Episode 8),,Roku Marlin Set Top Box,00:20:52,00:20:52,US (United States)
Lil Jessie,2023-05-14 09:56:04,00:20:53,,"Moesha: Season 3: Use Me Once Shame on You, Use Me Twice I'll Kill You (Episode 7)",,Roku Marlin Set Top Box,00:20:53,00:20:53,US (United States)
Lil Jessie,2023-05-14 09:34:43,00:21:19,,Moesha: Season 3: The Play Scene (Episode 6),,Roku Marlin Set Top Box,00:21:19,00:21:19,US (United States)
Lil Jessie,2023-05-14 09:13:49,00:20:51,,Moesha: Season 3: My Mom's Not an Ottoman (Episode 5),,Roku Marlin Set Top Box,00:20:52,00:20:52,US (United States)
Lil Jessie,2023-05-14 07:14:47,00:00:03,Autoplayed: user action: None; ,Moesha: Season 3: My Mom's Not an Ottoman (Episode 5),,Roku Marlin Set Top Box,00:00:03,Not latest view,US (United States)
Lil Jessie,2023-05-14 06:53:53,00:20:52,,Moesha: Season 3: Age Ain't Nothin' But a Number (Episode 4),,Roku Marlin Set Top Box,00:20:52,00:20:52,US (United States)
Lil Jessie,2023-05-14 06:32:58,00:20:52,,Moesha: Season 3: Day One (Episode 3),,Roku Marlin Set Top Box,00:20:52,00:20:52,US (United States)
Lil Jessie,2023-05-14 06:11:08,00:21:48,,Moesha: Season 3: (Grand)Poppa Don't Take No Mess (Episode 2),,Roku Marlin Set Top Box,00:21:48,00:21:48,US (United States)
Lil Jessie,2023-05-14 05:50:48,00:20:17,,Moesha: Season 3: Labor Day Jammy (Episode 1),,Roku Marlin Set Top Box,00:20:17,00:20:17,US (United States)
Lil Jessie,2023-05-14 05:28:53,00:21:52,,Moesha: Season 2: Prom Fright (Episode 24),,Roku Marlin Set Top Box,00:21:52,00:21:52,US (United States)
Lil Jessie,2023-05-14 05:27:10,00:00:22,Autoplayed: user action: None; ,Season 2 Genre Specific Moment Clip: Ginny & Georgia,HOOK,Roku Marlin Set Top Box,00:00:22,00:00:22,US (United States)
Lil Jessie,2023-05-14 05:26:48,00:00:14,Autoplayed: user action: None; ,Season 2 Part 2 Trailer: Firefly Lane,TRAILER,Roku Marlin Set Top Box,00:00:14,00:00:14,US (United States)
Lil Jessie,2023-05-14 05:26:27,00:00:07,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_01_16x9,HOOK,Roku Marlin Set Top Box,00:00:07,00:00:07,US (United States)
Lil Jessie,2023-05-14 05:25:47,00:00:04,Autoplayed: user action: None; ,Peaky Blinders: Season 6 - CLM 7,HOOK,Roku Marlin Set Top Box,00:00:04,00:00:04,US (United States)
Lil Jessie,2023-05-14 05:25:26,00:00:02,Autoplayed: user action: None; ,Bridgerton: Season 1: Diamond of the First Water (Episode 1),,Roku Marlin Set Top Box,00:16:29,00:16:29,US (United States)
Lil Jessie,2023-05-14 05:25:21,00:00:01,Autoplayed: user action: None; ,Bridgerton: Season 1: Diamond of the First Water (Episode 1),,Roku Marlin Set Top Box,00:16:27,Not latest view,US (United States)
Lil Jessie,2023-05-14 05:12:47,00:12:13,Autoplayed: user action: User_Interaction; ,Freeridge: Season 1: The Box (Episode 1),,Roku Marlin Set Top Box,00:12:18,00:12:18,US (United States)
Lil Jessie,2023-05-14 05:10:08,00:00:03,Autoplayed: user action: None; ,Lou,,Roku Marlin Set Top Box,00:00:03,00:00:03,US (United States)
Lil Jessie,2023-05-14 05:05:21,00:00:02,Autoplayed: user action: None; ,The Lovebirds,,Roku Marlin Set Top Box,00:00:02,00:00:02,US (United States)
Lil Jessie,2023-05-14 02:13:18,00:57:47,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 4: Chapter Seven: The Massacre at Hawkins Lab (Episode 7),,Roku Marlin Set Top Box,00:58:33,Not latest view,US (United States)
Lil Jessie,2023-05-14 01:03:38,01:09:35,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 4: Chapter Six: The Dive (Episode 6),,Roku Marlin Set Top Box,01:10:24,01:10:24,US (United States)
Lil Jessie,2023-05-14 00:45:25,00:09:51,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 4: Chapter Five: The Nina Project (Episode 5),,Roku Marlin Set Top Box,01:11:53,01:11:53,US (United States)
Lil Jessie,2023-05-14 00:45:01,00:00:17,Autoplayed: user action: None; ,Maniac: Limited Series (Trailer),TRAILER,Roku Marlin Set Top Box,00:00:18,Not latest view,US (United States)
Lil Jessie,2023-05-13 15:44:09,00:02:00,,Season 1 Trailer: The Night Agent,TRAILER,Roku Marlin Set Top Box,00:02:00,00:02:00,US (United States)
Lil Jessie,2023-05-13 15:17:16,00:26:14,Autoplayed: user action: User_Interaction; ,Queen Cleopatra: Season 1: Rivals (Episode 1),,Roku Marlin Set Top Box,00:26:14,00:26:14,US (United States)
Lil Jessie,2023-05-13 15:16:54,00:00:09,Autoplayed: user action: None; ,Trailer: Queen Charlotte: A Bridgerton Story,TRAILER,Roku Marlin Set Top Box,00:00:09,00:00:09,US (United States)
Lil Jessie,2023-05-13 15:16:38,00:00:06,Autoplayed: user action: None; ,The Croods_hook_01_16x9,HOOK,Roku Marlin Set Top Box,00:00:06,00:00:06,US (United States)
Lil Jessie,2023-05-13 15:15:03,00:01:29,Autoplayed: user action: None; ,A Man Called Otto_hook_01_16x9,HOOK,Roku Marlin Set Top Box,00:01:29,00:01:29,US (United States)
Lil Jessie,2023-05-13 15:14:00,00:00:56,Autoplayed: user action: None; ,Yizo Yizo: Season 1_hook_01_16x9,HOOK,Roku Marlin Set Top Box,00:00:56,00:00:56,US (United States)
Lil Jessie,2023-05-13 15:13:24,00:00:29,Autoplayed: user action: None; ,One Night Stand (Indonesian Movie)_hook_02_16x9,HOOK,Roku Marlin Set Top Box,00:00:29,00:00:29,US (United States)
Lil Jessie,2023-05-13 15:12:49,00:00:06,Autoplayed: user action: None; ,Survive the Night_hook_primary_16x9,HOOK,Roku Marlin Set Top Box,00:00:06,00:00:06,US (United States)
